id_producto,nombre_producto,Precio
7771214002724,Avena Kris,10.0
7772602002081,Avena Laminada,5.0
7772602002777,Avena Princesa,11.0
167,Avena Princesa 500gr,9.0
7758574003103,Avena Quaker 700,26.0
171,Avena Q´Rico 500gr,10.0
7755477575041,Avena co quinua,10.0
7772619003491,Avena con chia,15.0
7772602002234,Avena con frutilla y arandanos,5.5
7772602002258,Avena instantanea manzana con canela,7.0
02353,Avena instantanea nutri foods,6.5
7772602002265,Avena instantanea princesa,7.0
7772619001053,Avena la  Suprema,10.0
7772602003149,Avena laminada,11.0
7772619002906,Avena princesa verde,16.0
7772619001480,Avena sin cascara,10.0
7772905004034,Avena-PIL,1.5
7772602001602,Avenitas Princesa,11.5
7772602002500,Avenna Princesa 350g,10.5
7909189117796,Avon Legacy,15.0
7909189114658,Avon exclusive,15.0
7909189158201,Avon pasion gitana,20.0
7899089480154,Avon sweet honesty,20.0
7909189056477,Avon wild country,15.0
7909189227532,Avon wild country.,15.0
7506306233362,Axe Antitranspirante,15.5
1413,Axe Apollo Negro,16.5
7791293025797,Axe Dark Temptation,14.0
7791293025803,Axe Excite,15.5
7791293025865,Axe Gold Temptation,16.5
7791293041032,Axe antitranspirante 48h black,16.0
1293041025,Axe apollo,16.0
7791293043739,Axe apolo,16.5
7791293043821,Axe black remixed,17.0
75025922,Axe dark temptation,18.0
7791293044040,Axe epic fresh,17.0
7791293043869,Axe ice chu¡ill,17.0
7791293043791,Axe marine,17.0
7791293041070,Axe maxima frescura,16.0
7506306213920,Axe sprite ice chill,15.5
7791293038575,Axe sprite musk seco,15.5
3002,Azucar,3.5
7891959009922,Azucar 5 kg.,28.5
7770108600084,Azucar Aguai,33.0
70000023256140,Azucar Arroba,65.0
185,Azucar Guabira 5Kg,33.0
0566350,Azucar Molida,4.5
7771501000143,Azucar Moren DE 5K.,32.0
2986000023707,Azucar Morena,17.0
.7771501000143,Azucar Morena 5 Kgr.,30.0
7770108600138,Azucar Morena Aguai,6.5
1101,Azucar Morena Guabira 1kg,7.5
7412399,Azucar arroba,70.0
7771501000150,Azucar de 1Kgr. con yapa,6.0
7771502080021,Azucar impalpable,5.0
7778608000175,Azucar morena unagro,6.0
7778608000144,Azucar unagro 5 kilos,23.0
7804945007314,BABYLAND EMUL. NEUTRO,29.0
7804945072305,BABYLAND SHAMP.NEUTRO,27.5
7759185006101,BABYSEC PREMIUM  G,96.5
7501008604021,BACARDI GOLD,62.5
7774904284417,BALDE ESCURRIDOR de 15 litros,32.0
7804920005670,BALLERINA ACONDICIONADOR DETOX,14.0
7755188000085,BASURERO,20.0
012800330355,BATERIA RAYOVAS ALCALINA  9V1,19.0
7790520017567,BAYGON VERDE,15.0
6936012402317,BBTITO,15.0
7775022070265,BBmio,47.0
6936012400733,BBtito,12.0
6936012400986,BBtito 50toallitas,6.0
7751851016162,BETUN LIQUIDO sapolio marron,8.0
7751851016155,BETUN LIQUIDO sapolio negro,8.0
7750034000219,BETUN SANTIAGO MARRON,3.0
6930869801187,BIBERON  de PLASTICO LIBRE de 280ml,30.0
6930869804096,BIBERON de PLASTICO  STANDART de 280ml,26.0
6930869801194,BIBERON de PLASTICO Libre de BPA de 150ml,28.0
7790580404475,BLOW SURTIDO,11.5
7771901000606,BOCADITOS DE CARNE,24.0
7779970730561,BOLSA 16 X 25,2.5
7775602130044,BOLSAS BASURA 90X110CM  VERDE,18.0
UNBA1062,BOLSAS NEGRAS UNITEX,18.0
7896366207275,BOLSAS PARA BASURA 63cm x 80 cm,5.0
1282,BOM-BRIL,5.0
7791293040875,BOMBA ARGAN  de 340ml,17.0
7790580315627,BOMBONES Bon O Bon,27.0
7702011111746,BON BON BUM,11.0
7790580346614,BON O BON BLANCO GALLETA,3.0
7772905001262,BONLE QUESO CREMA,18.5
7802225511513,BONOBON,22.0
7792389001664,BORA Lavavajillas 4 l.,49.0
7792389080652,BORITA  A BEBE  4L,50.0
7792389000407,BORITA  DE VIOLETA,14.0
7792389080669,BORITA SUAVIZANTE  AROMA A SOL,56.0
7701027920083,BRIO Esponja multiuso,6.5
7771214003356,BRISTAR,11.0
7771214003554,BRISTAR Fiesta de Flores de1800ml,23.0
7772619000858,BUDIN DE NARANJA de 200g,8.0
7793814000061,BUDIN SABOR FRUTAS,7.0
8410412280198,Babaria  Desodorante  Invisible,16.5
8410412047357,Babaria body milk,19.0
8410412280174,Babaria cero,15.5
8410412280204,Babaria doble efecto,15.5
8410412020572,Babaria for men,15.5
8410412047333,Babaria oliva,15.5
6970817281043,Baby CIel,10.0
7891150025950,Baby Dove,35.5
7891150026049,Baby Dove colonia 100 ml.,22.0
7891150025929,Baby Dove de 200ml0,22.0
6942612537267,Baby King,18.0
7804945072251,Baby Land Shampoo Neutro 700 ml.,34.5
6942612537250,Baby Wipes,10.0
6932384017104,Baby junior,10.0
6972329479581,Baby Ñoño 50unid.,6.0
6972329479536,Baby ñoño,12.0
6931149488883,Baby ñoño 100 u,10.0
6972329479086,Baby ñoño 15 unida,3.0
6931149444759,Baby ñoño 400 unidades,40.0
6931149445435,Baby ñoño mm,10.0
7804945007352,Babyland shampoo manzanilla 700 ml.,30.5
7707199347062,Babysec,48.0
7707199341916,Babysec XG,120.0
6942612537748,Babyñoño,10.0
6931149444919,Babyñoño 420 pcs,6.0
6931149488890,Babyñoño 50 unidadesc,5.0
6931149488906,Babyñoño facial wipes,3.5
6972329479543,Babyñoño wipes,5.0
7501008660942,Bacardi Añejo 980ml. y 200ml.,85.0
8581083004045,Bacardi Carta de Oro y Coca Cola,65.0
981,Bacardi Solera,125.0
7790040109643,Bagley,17.0
7790520997654,Bagon Negro,15.0
30,Baguette,0.7
77775889889,Balde,50.0
7755188000559,Balde de Trapear,32.0
7804920005137,Ballerina  Detox,15.0
7804920008107,Ballerina 15ml,2.0
7804920003058,Ballerina Aceite de Coco,23.0
7804920007773,Ballerina Bebe,2.0
7804920003201,Ballerina Shampoo sin sal granada,23.0
7804920003225,Ballerina Shampoo sin sal palta,23.0
7804920007162,Ballerina acondicionador ondas y rizos,24.5
7804920002594,Ballerina bebe delicado,16.5
480,Ballerina jabon liquido algas marinas,18.0
482,Ballerina jabon liquido avena,18.0
481,Ballerina jabon liquido crema humectante,16.0
7804920004741,Ballerina sachet pequeño,1.0
7772116030341,Baltica,6.5
7772116030334,Baltica 330 ml,5.5
7772106003652,Baltica dry,5.0
7771224008921,Bambino pasas al ron,12.5
7772314630886,Bandeja de Ciruelas Bolch,22.0
7772314630930,Bandeja de frutos secos Bolch,20.0
7779604010564,Bandeja de galletas San Gabriel,12.0
6973,Bandejas de plastoformo,2.0
2222222222,Bandera,2.0
2235655,Banderin de cumpleaños,10.0
"W,EDCVKJLWEBC",Baraja de Cartas,8.0
777444,Barbijo,11.0
70005410015,Barra de Cilicona,1.0
7774440600146,Barra multicereal miel y chia,2.0
7774440600122,Barra multicereal miel y papaya,2.0
764451110960,Base fricase,4.5
7772314490022,Base para alitas de pollo,3.5
764451110984,Base para pescado frito,4.5
7777878823,Bastidor,12.0
7896001001503,Basurero,24.0
7251586852528,Basurero Margarito,20.0
041333001043,Bateria Duracell,34.0
8887549265037,Bateria PANASONIC,16.0
4904530588785,Bateria Toshiba,4.0
039800013613,Baterias Energizer,17.0
6928769420058,Bath Glove,3.5
78912359,Baton,1.5
78936911,Baton Frutilla,1.5
7891008238969,Baton Morango,1.5
7751271012263,Batti Mix Chocolate,9.0
7891962048857,Bauducco chocolate,5.0
7891962048864,Bauducco frutilla,5.0
7891962055947,Bauducco gotas de chocolate,13.5
7790520023995,Baygon Mosquitos,12.0
7501032931131,Baygon Verde,18.0
597,Baygon extermina cucarachas,20.0
7790520999436,Baygon mata cucarachas,13.0
596,Baygon mata moscas,20.0
7790520999429,Baygon mata moscasn,23.0
90520017567,Baygon verde,15.0
7501032921484,Baygon..,22.0
77789540021,Bañador,10.0
77854210,Bañadores,15.0
6932384017128,Bbay Junior 100 unidades,10.0
6936012402300,Bbtito,11.0
7774900005252,Bel mousse,43.0
7774900005276,Bel spray 400 ml.,43.0
7774900000752,Bel zid 400 ml,49.0
77969118,Belden,2.5
7622201457457,Belden blueberry,7.0
78024922,Beldent arandanos,2.0
77969095,Beldent azul,2.5
77942371,Beldent menta,2.5
77969088,Beldent negro,2.5
77969071,Beldent verde,2.5
7774900003234,Belestral hierba buena,33.0
7774900003241,Belestral quinua,33.0
8716200675376,Bella holandesa leche evaporada,11.0
7774900004903,Bellestral coco y miel,33.0
7774900004651,Belmed,28.0
7622201457396,Belndent indfinit,8.5
7751851106481,Betun,5.5
7751851106399,Betun Kiwi Negro pequeño,3.5
1383,Betun Liquido Blanco KIWI,8.5
7775000010733,Betun Liquido OLA Marron,7.5
1384,Betun Liquido Virginia Marron,10.5
1280,Betun Nugget  negro Pequeño,6.0
1278,Betun Nugget  negro grande,8.0
1279,Betun Santiago Grande,5.0
1291,Betun Santiago MArrobn pequeño,6.0
562,Betun liquido KIWI marron,8.5
7805040001689,Betun liquido NEUTRO,9.0
1835,Betun liquido Virginia Negro,10.5
1281,Betun santiago negro pequeño,6.0
7702993048900,Bianchi fresa,6.5
7702993038215,Bianchi minis mani,4.5
6930869803099,Biberon Potato 210ml,30.0
6957660714225,Biberon m,17.0
70000050265,Bicarbonato,1.0
700000005026147,Bicarbonato de Sodio,1.0
20,Billetera Hombre,20.0
7771224007764,Biofrut,1.0
357,Biogurt,17.0
7772905003587,Biogurt Pequeño,5.0
362,Biogurt durazno,17.0
7000005456215,Biscocho,2.0
7790580123420,Biscochuelo AGUILA  Marmolado    550g,21.0
7790580132293,Bizcochuelo AGUILA  Vainilla     530g,21.0
7772830180766,Bizcochuelo miki chocolate,16.5
77766823,Black,6.0
7909189222995,Black suede,20.0
7790070562180,Blanca florr leudante,11.5
777500501000,Blanqueador desinfectante ARCHER de 950ml,9.5
0528350,Bloch Garbanzo,10.0
7774900002602,Blondor Kit Decolorante,17.0
7774112101629,Bocaditos sofia,16.5
7772106002990,Bock 440ml,9.5
7754111532020,Boligrafo Faber Castell,1.5
4902505084836,Boligrafo Pilot,13.0
7754111013871,Boligrafo de colores,14.0
777700021365,Boligrafos,2.0
7754111016605,Boligrafos de colores Faber,15.0
734484407030,Boligrafos mon ami azul,12.0
7770016892281,Bolitas Chocolate,1.0
7750243056816,Bolivar  2.10g.,35.5
7750243052061,Bolivar 4 Kg.,65.0
7750243059657,Bolivar 700g,17.5
7750243059718,Bolivar Accion Dual 2Kg.,42.0
7750243059732,Bolivar Ccion Dual Verde 2Kg.,42.0
7750243049528,Bolivar Con suavizante,14.0
7750243059633,Bolivar Matic 2Kgr.,47.0
7750243059640,Bolivar Matic 700g,17.5
7750243059664,Bolivar Suavizante 2Kg.,47.0
7750243075015,Bolivar active,47.0
7750243075145,Bolivar active care 700 gr.,17.5
7750243068802,Bolivar antibacterial 200 g.,5.0
7750243068949,Bolivar coco,5.0
7750243075022,Bolivar detergente active cure,47.0
7750243068925,Bolivar jabon blancos,5.0
424588,Bolsa 25 x32,4.5
7891360303169,Bolsa 65 cm. X 80 cm.,5.0
700000326598,Bolsa Plastica Peq.,10.0
7775602180032,Bolsa biodegradable para basura,12.0
77787888,Bolsa gaviota,11.0
77787877888,Bolsa gaviota cafe,12.5
0793969396122,Bolsa oxo eco pack 140 litros,15.0
7775602110046,Bolsa superior 75 x 95 cm,14.0
7775602110053,Bolsa superior 90 x 110 cm,21.0
7775000011648,Bolsas  Basureras de 50 lL de 70x75 cm de 10un,12.5
7775000011655,Bolsas Basureras de 75 L de 10 un.,17.5
7779970730622,Bolsas Plasticas 30x40,6.0
70002598410,Bolsas Plasticas Belen,10.0
700025651,Bolsas Plasticas Cafe,11.5
70002516841,Bolsas Plasticas Gaviota,11.0
7775602130037,Bolsas basureras,12.0
7775602130013,Bolsas basureras 60 x 65 cm,6.0
7775602180070,Bolsas biodegradable 70x95 cm,15.5
4711046199110,Bolsas de Basura,5.0
7775602130068,Bolsas de basura 80x95 cm.,15.0
0793969396146,Bolsas oxo eco pack 80 litros,23.0
7777760150025,Bolsas para basura  eco bags 80litros,14.0
70000058412,Bolsitas de Regalo de Navidad,6.0
7747777,Bom bom bum,0.5
7702011161338,Bom bom bun uva fresa,12.0
7790580421663,Bom o Bom Dulce de Leche de 298g,25.0
7790580119058,Bom o Bom blanco,25.0
7775602200013,Bombillas del Sur,4.5
7775602200020,Bombillas del sur,4.5
7775602200068,Bombillas del sur 200 unidades,3.0
7779970730257,Bombillas.,2.5
7779970730264,Bombillos grandes,4.5
7702993020425,Bombon barrilete,11.0
760203013367,Bombones napolitanos,13.0
6950192031662,Bombril,6.0
4894096943336,Bombril Gros Zin,1.5
6921110000015,Bombril.,5.0
1587,Bomobnes Surtidos PRIVILEGIO,10.0
1577,Bomobones Privilegio,15.0
7702011161345,Bon Bon Bum,11.0
7702011030979,Bon Bon Bum fruit,11.5
7790580119133,Bon o Bon Arcor,34.0
7790580117771,Bon o Bon con CHOCOLINAS  de 270g,25.0
7790580109646,Bon o bon xl,5.0
7898905153715,Bonare Extrato,5.0
7898905153630,Bonare Tradicional,5.0
7771259754367,Bonle leche en polvo,29.0
45184468,Bono bon  rosado,32.0
7792389079977,Borita aroma a sol,11.0
7792389079373,Borita aroma de bebe,14.0
7792389000414,Borita brisa de campo,14.0
7792389000452,Borita caricias de mama,11.0
77725486,Borrador,1.0
70000025008,Borradores,1.0
7891149010509,Brahma,4.0
7790290101473,Branca Menta,91.0
7896007833368,Bravo original,11.5
7896079828514,Brigadeiro,7.0
7805040005434,Brillina cera crema,18.0
7771214006906,BrisPack Ahorro,25.5
7771214009716,Brispack,19.0
7771214009747,Brispack 2,21.0
7771214004308,Bristar  Lustra Muebles,10.0
7771214006999,Bristar  limpia pisos,23.5
77771214006524,Bristar 2 x 1,22.0
7771214007675,Bristar 2 x 25 saca grasa,31.0
7771214006531,Bristar 2 x15,21.0
7771214004827,Bristar Cedron,40.0
7771214003547,Bristar Floral,51.0
7771214003479,Bristar Lavanda,51.0
7771214004643,Bristar Lavavajilla,13.0
7771214003349,Bristar Limon 600ml,9.0
7771214004728,Bristar Limoncitron 600 ml.,8.0
7771214003431,Bristar Limpia Vidrios de930ml,13.5
7771214003516,Bristar Pino Limon,51.0
7771214003585,Bristar Saca Grasa Extra Fuerte,18.5
7771214003578,Bristar Saca Grasa recarga de 900cc,15.0
7771214008252,Bristar citronela,47.0
7771214007538,Bristar desengrasante,20.0
7771214008771,Bristar detergente,16.0
7771214006401,Bristar detergente en polvo,15.0
7771214006449,Bristar detergente en polvo 800 g.,15.0
7771214007484,Bristar esencias 2 x 15,15.0
7771214007095,Bristar esencias floral,51.0
7771214008788,Bristar lavanda,12.0
7771214003486,Bristar lavanda 1800,23.0
7771214007231,Bristar lavavajilla,29.0
7771214007606,Bristar lavavajillas,19.0
7771214003523,Bristar limpia pisos,24.0
7771260761019,Bristar mata todo,15.0
7771214009785,Bristar pack,15.0
7771214003530,Bristar pino y limon,8.0
7771214006890,Bristar poder ahorro,27.0
7771214007583,Bristar promo,19.0
7771214004605,Bristar promo pack esponja,17.0
7772619001145,Budin Choco Chips,9.0
7772619000827,Budin Chocolate La Suprema,8.0
7790040127159,Budin Chocolate arcor,14.0
7790040109599,Budin Marmolado,20.0
7772619003477,Budin Marmolado 220g,8.0
7790040127197,Budin Marmolado arcor,14.0
7773401005488,Budin Navideño-Gotas Chocolate,10.5
7790040127166,Budin con trocitos de chocolate,14.0
7772619003798,Budin la suprema,10.0
7798080660056,Budin vainilla valido,10.0
7898295301505,Burguesa,9.0
1224,Burn Botella,9.0
7790580134198,Butter Toffees Chocolate,11.0
7891118014323,Butter toffees chocolate,29.0
7790580118426,Buttern crean arcor,28.0
7702010630514,C aja de Cepillos Colgate Premier,60.0
7896019206778,CAFE IGUACU CLASICO 100g,21.0
7896019201452,CAFE IGUACU GOURMET de 100g,45.5
7896019207270,CAFE IGUACU Gourmet Sachet,20.0
7896019206761,CAFE IGUACU classico Sachet,10.0
7772905006045,CAFE MONACO,33.5
7771701002107,CARAMELO EUCALIPTO   de  215 Un,30.0
7790010570244,CAREFREE,7.5
7790010002264,CAREFREE   DE 100  Un,40.5
7790010002240,CAREFREE  de 20un,10.5
7790010002844,CAREFREE DE 100UN,65.0
7790010002332,CAREFREE TODOS LOS DIAS   de 20un,8.0
7790010002813,CAREFREE TODOS LOS DIAS  de 20un,9.5
7790010002837,CAREFREE de 60un,46.0
7750885017862,CARITAS FIESTA 40uni,18.0
7771608001548,CASCADA NARANJA,10.5
77725136,CDs,2.0
7771718071721,CELINDA  BISCOCHUELO CHOCOLATE de 450g,16.0
7771718071769,CELINDA  de 400g,21.0
7891010043476,CEP- ULTRA CLEAN,18.0
810508000514,CEP. COMFOR CLEAN,16.0
6948404669062,CEPILLO,3.0
7891055809709,CEPILLO CONDOR DOBLE,7.0
7891055810804,CEPILLO CONDOR TRIO,8.0
6934142000311,CEPILLO DE MAMADERA,7.0
074343878220,CEPILLO DENTAL DOCTOR DENT NIÑO,13.0
7453010015282,CEPILLO NIÑOS,3.5
7707354283204,CEPILLO SANITARIO PROFI de  OLA,15.0
7896366200153,CERA LIQUIDA   GIOCA  de 750ml. ROJA,10.0
7896366200177,CERA LIQUIDA  GIOCA de 750ml  incolora,10.0
7771702000843,CEREAL  X6,21.0
7613030982944,CEREAL CORN FLAKES,27.5
7702103000262,CEREAL FROOT LOOPS,24.0
7613030988229,CEREAL NESQUIK,19.0
7800120162229,CEREAL VIVO CHECK,34.0
7896079820518,CEREJA   Chocolate,7.0
214,CERELAC,36.5
7792260000144,CERESAS ORIETA,28.5
7896072902402,CERESER Frutas del bosque,34.0
7896072901498,CERESER MARACUYA,27.0
75032715,CERVEZA CORONA,10.0
7774440790052,CHEETOS,2.0
7774440790144,CHEETOS DE QUESO de 200g,17.5
7771260150318,CHILE DE LOCOTO,15.5
7772905000760,CHIQUI - PIL,1.5
7771701001865,CHISITOS,1.0
7779604010816,CHOCO CRIP,1.0
7613039352151,CHOCOLATE  NESTLE de 251g,35.0
7790580124397,CHOCOLATE AMARGO AGUILA,30.0
9780201379624,CHOCOLATE BOM BOM,19.0
7891000325971,CHOCOLATE NESTLE ROJO de251g,15.0
7757174013314,CHOCOLATE SAPITO    270g,25.0
7772905004874,CHOCOPIL,14.5
7622202015083,CHOCOSODA,16.0
7774112101216,CHORIZO SOFIA DE RES,19.5
7898142864276,CHUBI  ARCOR 360G,25.0
7790580421281,CHUPETE GROSSO,12.0
7702174075879,CHUPETE YOGUETA FRESA,11.5
7000002586,CIDRA,21.0
7791290792418,CIF  BIOACTIVE BAÑO,11.0
7791290010222,CIF ANTIGRASA   facil recarga,8.0
7791290789883,CIF ANTIGRASA  ULTRA RAPIDO de 450ml,11.0
7791290787322,CIF ANTIGRASA de 5L,65.0
7791290010277,CIF Antigrasa 500ml.,10.5
7791290789906,CIF BAÑO,13.0
7791290007406,CIF BAÑO facil recarga,8.0
7791290790520,CIF CREMA MULTIUSO LIMON de750g,13.0
7791290789913,CIF LIMPIA BAÑO de 450ml,9.0
7791290787605,CIF LIMPIA VIDRIO de 5L,53.0
7750670005449,CIFRUT fruit punch,10.0
7891150062283,CLEAR SHAMPOO  Anticaspa DETOX de 400ml,29.5
1332,CLEAR Shampoo anticaspa,26.0
7501056344092,CLEAR Shampoo anticaspa hombre,30.0
6925722110032,CLIPS,24.0
7779970673011,CLOSEUP  EUCALIPTUS de 180g,22.0
7791293034492,CLOSEUP Crema dental  de 180g,22.0
7791293034478,CLOSEUP Crema dental de 90g,11.5
7779970830155,CLOSEUP MENTHOL,20.0
7772602003071,COCO ARITAS,6.5
7790580105013,COFLER  BLOCK de 170g,20.0
7790580103422,COFLER AIR de 55g,10.0
7509546686332,COGATE SOFT MINT,31.0
7509546074122,COLGATE   KIDS,7.0
7501035911376,COLGATE  CLEAN MINT  de 150ml,32.0
7509546651019,COLGATE LUMIINUS WHITE  Carbon Activado  de106g,21.0
7891024123362,COLGATE MAXWHITE de 180g,25.5
7891024136621,COLGATE PLAX COMPLETE CARE,28.0
7891024130605,COLGATE PLAX FRESH MINT,27.5
7891024136409,COLGATE PLAX FRESH MINT 250 ml,17.0
7891024179666,COLGATE PLAX WHITENING,26.0
7509546683829,COLGATE TOTAL CON CARBON,32.0
7509546073231,COLGATE TRIPLE  ACCION  XTRA frescura,8.0
8641,COLORES MADISON,14.0
7702001016778,COMPOTA ALPINA piña durazno,6.5
3132,CONDIMENTEROS,40.0
7806500507239,CONFORT 12 Mega Rollos,60.0
7702661143500,COPITOS HUMEDOS cero Aloe Vera,20.0
074343460111,COTONETES DOCTOR,4.0
7778608380024,COTONETES JOHNSON,29.0
7841503001513,CRACKERS CLASICA de 330g,7.0
7841503000172,CRACKERS CLASICAS de 110g,2.5
7771224001687,CREMA  DE LECHE Delizia de 500ml,21.0
7791290003828,CREMA CIF 250 ml,9.5
7750034000028,CREMA DE C SANTIAGO,5.0
771851016155,CREMA DE CALZADO LIQUIDO,8.0
7791293043715,CREMA DE PEINAR SEDAL JENGIBRE,20.0
7702047137505,CREMA DE TOMATE 64g,5.0
7750243075879,CREMA DENTAL DENTO de 150ml,12.0
7702560042379,CREMA DENTAL KIDS FLUO CARDENT de 50g,7.5
7891024124628,CREMA DENTAL SENSITIVE COLGATE de 90g,18.0
7501056346126,CREMA DOVE PAMPERING  de 400ml,25.0
7506306211285,CREMA DOVE RITUAL DE RESTAURADOR  de 400ml,25.0
4005900984630,CREMA NIVEA NUTRITIVA,56.0
7771718071561,CREMA PASTELERA   CELINDA de 160g,8.5
7773401005129,CREMOCITAS,1.0
7771258160589,CRISPY CHIS STICKS de 60g,4.5
7501035013483,CRISTALINO AÑEJO,210.0
7773435640129,CUÑAPE,15.0
8967,Caanastillos,15.0
7750243286169,Cabello de Angel Don Vittorio,7.5
7797453000468,Cachorro carne,6.0
7501059275539,Cafe Cappuccino 20 gr.,32.0
7771805000146,Cafe Copacabana,17.0
76,Cafe Copacabana 250gr,14.5
77,Cafe Copacabana 500gr,28.5
7771805000153,Cafe Copacabana Instantaneo,50.0
75,Cafe Copoacabana 50gr,3.0
7771702000515,Cafe Expresso,17.0
7896019209441,Cafe IGUACU DESCAFEINADO,18.0
7802800600090,Cafe MONTERREY Instantaneo de 190g,45.0
7501059275577,Cafe Mokaccino,27.0
53,Cafe Monterrey Clasico,40.0
54,Cafe Monterrey Clasico plomo,27.5
56,Cafe Nescafe 100gr,30.0
58,Cafe Nescafe Tradicional 100gr,30.0
60,Cafe Nescafe Tradicional 50gr,8.0
7771800000059,Cafe chiriguano  200 g.,26.0
7771805000016,Cafe copacabana  instantaneo,47.0
7896045105700,Cafe iguacu cappuccino vainilla 100 g,20.0
7896045113224,Cafe iguacu clasico 40 g.,12.0
7896019207720,Cafe iguacu gourmet 50 gr.,27.5
7772905007301,Cafe liofilizado MONACO,38.5
7896019206785,Café Iguacu Clásico,43.0
7754111524513,Caja Boligrafos Faber Castell,40.0
77768049,Caja L&M,15.0
7754111854221,Caja Marcadores De oleo Faber Castell,24.0
5702231792000,Caja Nepaco,12.0
700005051026,Caja de Coca Cola Mini,36.0
070330186187,Caja de Lapiceros Negros Pelikan,42.0
7891360578666,Caja de Lapices Negros Faber Castell,24.0
6970793350153,Caja de barbijo face mask,11.0
9556089761512,Caja de borradores Faber castell since 1761,75.0
77441125,Caja de colores faber castell,21.0
5222144,Caja de lapiz negro faber castell,17.0
8855999,Caja de lapiz rojo faber castell,31.0
7412589,Caja polvo de hormear,32.5
789632,Caja real refresco imstamtaneo,12.5
7756351000079,Cajamar,3.5
7898930142500,Cajamar 300 gr.,8.0
7898930141800,Cajamar motecito,6.5
7891300909864,Cajamar sachet 140 g.,4.5
